order_id,order_status,sku_id,product_id,product_name,quantity,unit_original_price,subtotal_before_discount,total_discount,subtotal_after_discount,order_amount,refund_amount,created_at,payment_method,fulfillment_type,shipping_provider,order_channel,creator_token,buyer_token,region_code,package_token
ORD-0003025,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,226.68,226.68,42.14,184.54,157.51,0.0,2025-10-22 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0000855,REGION_02,PKG-0003225
ORD-0004649,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,311.12,311.12,5.11,306.01,213.6,53.94,2026-02-04 11:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00041,BUY-0002399,REGION_04,PKG-0003226
ORD-0003066,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,263.32,263.32,1.09,262.23,181.94,38.81,2026-03-28 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00054,BUY-0003158,REGION_05,PKG-0003227
ORD-0004464,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,81.16,717.84,699.25,0.0,2026-02-03 11:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00041,BUY-0002379,REGION_04,PKG-0003228
ORD-0000320,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,473.02,473.02,114.98,358.04,319.57,0.0,2026-04-17 15:00:00,PAYMENT_METHOD_02,SELLER,CARRIER_02,VIDEO,,BUY-0003454,REGION_06,PKG-0003229
ORD-0001787,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,39.04,169.96,81.4,0.0,2026-01-26 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0002261,REGION_04,PKG-0003230
ORD-0004604,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,448.94,448.94,81.12,367.82,303.92,0.0,2026-07-17 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,,BUY-0004784,REGION_08,PKG-0003231
ORD-0000541,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,358.12,358.12,20.1,338.02,244.55,0.0,2025-08-27 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00001,BUY-0000044,REGION_01,PKG-0003232
ORD-0000959,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,393.16,393.16,23.1,370.06,267.52,0.0,2026-03-02 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00048,BUY-0002772,REGION_05,PKG-0003233
ORD-0005097,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,90.02,708.98,729.62,0.0,2025-11-23 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00023,BUY-0001322,REGION_03,PKG-0003234
ORD-0000054,OTHER,SKU-00010,PRD-0010,SYN_PRODUCT_010,1,209.0,209.0,7.09,201.91,123.81,0.0,2025-12-29 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00032,BUY-0001855,REGION_03,PKG-0003235
ORD-0002660,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,123.68,675.32,631.51,0.0,2025-12-14 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00028,BUY-0001640,REGION_03,PKG-0003236
ORD-0003780,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,353.34,353.34,38.71,314.63,241.41,0.0,2025-09-14 01:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00006,BUY-0000307,REGION_01,PKG-0003237
ORD-0001990,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,11.18,197.82,95.58,0.0,2026-02-25 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00046,BUY-0002709,REGION_05,PKG-0003238
ORD-0003866,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,496.45,496.45,116.36,380.09,334.77,0.0,2025-09-18 01:00:00,PAYMENT_METHOD_01,SELLER,CARRIER_01,SHOP,,BUY-0000355,REGION_01,PKG-0003239
ORD-0004084,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,2.89,206.11,81.4,19.89,2025-10-30 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00017,BUY-0000973,REGION_02,PKG-0003240
ORD-0002638,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,16.13,192.87,140.52,0.0,2026-08-10 23:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00088,BUY-0005130,REGION_08,PKG-0003241
ORD-0004734,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,6.26,202.74,136.31,0.0,2026-01-03 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00033,BUY-0001933,REGION_03,PKG-0003242
ORD-0003280,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,158.51,640.49,1018.08,0.0,2025-12-11 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,,BUY-0001596,REGION_03,PKG-0003243
ORD-0004181,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,5.85,203.15,127.95,0.0,2026-06-01 19:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00070,BUY-0004113,REGION_07,PKG-0003244
ORD-0001921,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,303.88,303.88,3.1,300.78,208.82,48.58,2026-05-08 17:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00064,BUY-0003764,REGION_06,PKG-0003245
ORD-0001918,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,7.93,201.07,97.87,0.0,2026-05-26 18:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00069,BUY-0004025,REGION_07,PKG-0003246
ORD-0001359,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,33.03,765.97,1018.08,0.0,2026-06-02 19:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00070,BUY-0004124,REGION_07,PKG-0003247
ORD-0001352,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,372.85,372.85,89.52,283.33,254.22,0.0,2026-01-13 09:00:00,PAYMENT_METHOD_02,SELLER,CARRIER_02,LIVE,,BUY-0002067,REGION_04,PKG-0003248
ORD-0003167,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,18.3,190.7,140.67,0.0,2026-03-30 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00055,BUY-0003188,REGION_05,PKG-0003249
ORD-0004236,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,29.07,179.93,138.08,0.0,2026-03-11 13:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00050,BUY-0002910,REGION_05,PKG-0003250
ORD-0004383,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,63.99,735.01,589.95,0.0,2026-08-04 23:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00086,BUY-0005049,REGION_08,PKG-0003251
ORD-0002447,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,414.68,414.68,16.67,398.01,281.58,0.0,2026-04-17 15:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00059,BUY-0003456,REGION_06,PKG-0003252
ORD-0005007,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,1.07,207.93,118.86,25.72,2025-10-05 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00011,BUY-0000615,REGION_01,PKG-0003253
ORD-0000077,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,353.29,353.29,46.81,306.48,241.38,0.0,2025-10-23 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00015,BUY-0000879,REGION_02,PKG-0003254
ORD-0004902,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,13.39,195.61,108.69,0.0,2026-08-10 23:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00088,BUY-0005136,REGION_08,PKG-0003255
ORD-0000990,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,465.52,465.52,28.7,436.82,314.7,0.0,2026-01-17 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00037,BUY-0002135,REGION_04,PKG-0003256
ORD-0002974,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,7.61,791.39,692.51,159.62,2026-01-25 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00039,BUY-0002248,REGION_04,PKG-0003257
ORD-0004529,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,685.88,685.88,162.59,523.29,456.76,0.0,2026-06-08 19:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,AFFILIATE,,BUY-0004213,REGION_07,PKG-0003258
ORD-0002941,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,402.28,402.28,71.62,330.66,273.48,0.0,2026-03-22 14:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,,BUY-0003075,REGION_05,PKG-0003259
ORD-0001906,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,348.27,348.27,40.22,308.05,238.07,0.0,2026-04-27 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00061,BUY-0003591,REGION_06,PKG-0003260
ORD-0002650,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,422.71,422.71,6.85,415.86,286.82,72.23,2026-03-03 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00048,BUY-0002791,REGION_05,PKG-0003261
ORD-0001541,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,30.44,178.56,108.64,0.0,2026-04-11 15:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00058,BUY-0003365,REGION_06,PKG-0003262
ORD-0005065,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,484.38,484.38,53.76,430.62,326.95,0.0,2026-02-03 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00041,BUY-0002377,REGION_04,PKG-0003263
ORD-0003424,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,638.5,638.5,56.03,582.47,426.39,0.0,2025-10-08 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00012,BUY-0000656,REGION_02,PKG-0003264
ORD-0003981,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,564.81,564.81,115.91,448.9,378.97,0.0,2025-09-24 02:00:00,PAYMENT_METHOD_01,SELLER,CARRIER_01,SHOP,,BUY-0000440,REGION_01,PKG-0003265
ORD-0000059,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,490.17,490.17,50.31,439.86,330.7,0.0,2026-01-06 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00034,BUY-0001975,REGION_04,PKG-0003266
ORD-0004028,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,318.88,318.88,8.89,309.99,218.72,0.0,2025-11-27 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00024,BUY-0001387,REGION_03,PKG-0003267
ORD-0000191,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,11.45,197.55,113.07,0.0,2026-04-19 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00060,BUY-0003480,REGION_06,PKG-0003268
ORD-0004565,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,413.29,413.29,0.33,412.96,280.67,56.85,2025-09-22 01:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00008,BUY-0000416,REGION_01,PKG-0003269
ORD-0001723,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,213.84,213.84,1.4,212.44,148.91,32.91,2025-11-13 05:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00021,BUY-0001185,REGION_02,PKG-0003270
ORD-0004880,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,288.64,288.64,33.61,255.03,198.73,0.0,2026-02-24 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00046,BUY-0002689,REGION_05,PKG-0003271
ORD-0004989,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,49.39,159.61,124.18,0.0,2025-09-22 01:00:00,PAYMENT_METHOD_01,SELLER,CARRIER_01,SHOP,,BUY-0000413,REGION_01,PKG-0003272
ORD-0004284,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,352.42,352.42,83.84,268.58,240.81,0.0,2026-04-16 15:00:00,PAYMENT_METHOD_02,SELLER,CARRIER_02,VIDEO,,BUY-0003434,REGION_06,PKG-0003273
ORD-0004185,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,683.14,683.14,136.96,546.18,455.0,0.0,2026-04-23 16:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,VIDEO,,BUY-0003540,REGION_06,PKG-0003274
ORD-0004111,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,405.52,405.52,64.6,340.92,275.6,0.0,2025-12-27 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0001822,REGION_03,PKG-0003275
ORD-0002579,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,507.77,507.77,35.37,472.4,342.11,0.0,2025-11-29 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00024,BUY-0001413,REGION_03,PKG-0003276
ORD-0004086,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,375.77,375.77,34.89,340.88,256.13,0.0,2026-01-31 10:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00040,BUY-0002343,REGION_04,PKG-0003277
ORD-0004677,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,728.44,728.44,53.16,675.28,483.96,0.0,2026-05-06 17:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00064,BUY-0003728,REGION_06,PKG-0003278
ORD-0002654,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,36.72,172.28,122.44,0.0,2026-02-07 11:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,,BUY-0002444,REGION_04,PKG-0003279
ORD-0000730,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,233.42,233.42,1.65,231.77,162.01,36.06,2025-12-31 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00033,BUY-0001891,REGION_03,PKG-0003280
ORD-0000173,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,786.06,786.06,75.56,710.5,520.7,0.0,2026-01-18 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00037,BUY-0002141,REGION_04,PKG-0003281
ORD-0001152,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,378.16,378.16,4.1,374.06,257.69,60.47,2025-09-07 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00004,BUY-0000205,REGION_01,PKG-0003282
ORD-0004431,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,698.86,698.86,78.64,620.22,465.06,0.0,2025-12-04 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00026,BUY-0001488,REGION_03,PKG-0003283
ORD-0004708,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,12.16,196.84,133.41,0.0,2026-01-16 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00036,BUY-0002119,REGION_04,PKG-0003284
ORD-0000999,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,40.33,168.67,137.48,0.0,2025-09-25 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0000467,REGION_01,PKG-0003285
ORD-0001730,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,54.41,744.59,579.49,0.0,2025-08-30 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00002,BUY-0000084,REGION_01,PKG-0003286
ORD-0003667,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,112.23,686.77,534.12,0.0,2026-01-08 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00034,BUY-0002000,REGION_04,PKG-0003287
ORD-0005176,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,355.19,355.19,88.08,267.11,242.62,0.0,2026-06-28 20:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,AFFILIATE,,BUY-0004506,REGION_07,PKG-0003288
ORD-0003172,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,32.79,176.21,81.4,0.0,2026-02-21 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,,BUY-0002645,REGION_05,PKG-0003289
ORD-0004250,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,623.7,623.7,90.62,533.08,416.88,0.0,2026-07-24 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00083,BUY-0004891,REGION_08,PKG-0003290
ORD-0001785,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,533.03,533.03,113.51,419.52,358.46,0.0,2026-07-08 21:00:00,PAYMENT_METHOD_03,SELLER,CARRIER_03,AFFILIATE,,BUY-0004659,REGION_08,PKG-0003291
ORD-0003069,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,604.7,604.7,27.92,576.78,404.67,0.0,2025-11-05 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00019,BUY-0001069,REGION_02,PKG-0003292
ORD-0002665,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,424.29,424.29,12.64,411.65,287.85,0.0,2025-10-10 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00012,BUY-0000683,REGION_02,PKG-0003293
ORD-0003497,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,114.06,684.94,1018.08,0.0,2025-09-05 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00003,BUY-0000173,REGION_01,PKG-0003294
ORD-0000839,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,19.9,189.1,81.4,0.0,2026-03-12 13:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00050,BUY-0002926,REGION_05,PKG-0003295
ORD-0003075,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,34.63,174.37,140.83,0.0,2026-05-23 18:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,,BUY-0003979,REGION_07,PKG-0003296
ORD-0004640,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,322.3,322.3,52.63,269.67,220.98,0.0,2026-05-24 18:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,,BUY-0003990,REGION_07,PKG-0003297
ORD-0001762,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,467.84,467.84,32.87,434.97,316.21,0.0,2026-07-29 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00085,BUY-0004960,REGION_08,PKG-0003298
ORD-0003039,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,232.2,232.2,6.77,225.43,161.2,0.0,2025-09-30 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00009,BUY-0000528,REGION_01,PKG-0003299
ORD-0002958,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,583.77,583.77,71.14,512.63,391.2,0.0,2025-09-06 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00004,BUY-0000184,REGION_01,PKG-0003300
ORD-0001813,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,214.68,214.68,42.53,172.15,149.48,0.0,2026-04-23 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,,BUY-0003533,REGION_06,PKG-0003301
ORD-0004167,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,343.37,343.37,52.54,290.83,234.85,0.0,2025-08-27 00:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00001,BUY-0000039,REGION_01,PKG-0003302
ORD-0003161,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,212.57,212.57,1.06,211.51,148.06,31.98,2026-06-05 19:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00071,BUY-0004170,REGION_07,PKG-0003303
ORD-0002470,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,19.85,189.15,128.79,0.0,2025-12-05 06:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,CRT-00026,BUY-0001504,REGION_03,PKG-0003304
ORD-0001303,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,0.35,208.65,114.94,23.61,2025-09-25 02:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00008,BUY-0000468,REGION_01,PKG-0003305
ORD-0001933,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.27,209.27,12.04,197.23,145.85,0.0,2026-07-18 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00082,BUY-0004800,REGION_08,PKG-0003306
ORD-0000228,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,217.28,217.28,16.82,200.46,151.22,0.0,2025-10-26 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00016,BUY-0000915,REGION_02,PKG-0003307
ORD-0000039,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,11.83,197.17,113.01,0.0,2026-02-22 12:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00046,BUY-0002656,REGION_05,PKG-0003308
ORD-0002983,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,101.12,697.88,872.12,0.0,2025-10-30 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00017,BUY-0000971,REGION_02,PKG-0003309
ORD-0004290,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,417.79,417.79,99.86,317.93,283.61,0.0,2026-02-19 12:00:00,PAYMENT_METHOD_02,SELLER,CARRIER_02,VIDEO,,BUY-0002614,REGION_05,PKG-0003310
ORD-0000908,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,227.03,227.03,10.27,216.76,157.74,0.0,2025-10-31 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00017,BUY-0000995,REGION_02,PKG-0003311
ORD-0003777,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,686.59,686.59,63.09,623.5,457.21,0.0,2025-12-24 08:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00031,BUY-0001776,REGION_03,PKG-0003312
ORD-0000353,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,556.88,556.88,14.5,542.38,373.86,0.0,2026-03-10 13:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00050,BUY-0002896,REGION_05,PKG-0003313
ORD-0004092,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,799.0,799.0,89.29,709.71,601.89,0.0,2026-04-07 15:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,VIDEO,CRT-00057,BUY-0003307,REGION_06,PKG-0003314
ORD-0000302,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,571.9,571.9,51.29,520.61,383.55,0.0,2026-07-22 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00083,BUY-0004859,REGION_08,PKG-0003315
ORD-0001566,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,222.39,222.39,37.07,185.32,154.64,0.0,2025-11-12 05:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,,BUY-0001169,REGION_02,PKG-0003316
ORD-0000221,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,506.62,506.62,82.73,423.89,341.36,0.0,2025-12-17 07:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,LIVE,,BUY-0001677,REGION_03,PKG-0003317
ORD-0001766,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,363.18,363.18,20.03,343.15,247.87,0.0,2025-10-26 04:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00016,BUY-0000916,REGION_02,PKG-0003318
ORD-0001149,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,18.3,190.7,121.5,0.0,2026-04-25 16:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,VIDEO,CRT-00061,BUY-0003563,REGION_06,PKG-0003319
ORD-0001781,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,293.52,293.52,9.36,284.16,201.97,0.0,2025-10-18 03:00:00,PAYMENT_METHOD_01,PLATFORM,CARRIER_01,SHOP,CRT-00014,BUY-0000795,REGION_02,PKG-0003320
ORD-0003895,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,249.4,249.4,13.01,236.39,172.67,0.0,2026-07-29 22:00:00,PAYMENT_METHOD_03,PLATFORM,CARRIER_03,AFFILIATE,CRT-00085,BUY-0004954,REGION_08,PKG-0003321
ORD-0002449,OTHER,SKU-00009,PRD-0009,SYN_PRODUCT_009,1,209.0,209.0,30.98,178.02,127.25,0.0,2026-01-16 09:00:00,PAYMENT_METHOD_02,PLATFORM,CARRIER_02,LIVE,CRT-00037,BUY-0002124,REGION_04,PKG-0003322
